,loan_start,interest_rate_yearly,total,principal,interest,minimum_monthly_payment,additional_payment,loan_end
195,2245231.892068769,0.05495,19216.743968118324,3935.45292902009,10281.291039098236,0.0,5000,2236296.439139749
196,2236296.439139749,0.05495,19216.743968118324,3976.3698572242265,10240.3741108941,0.0,5000,2227320.0692825248
197,2227320.0692825248,0.05495,19216.743968118324,4017.474150862099,10199.269817256227,0.0,5000,2218302.5951316627
198,2218302.5951316627,0.05495,19216.743968118324,4058.7666679112554,10157.97730020707,0.0,5000,2209243.8284637514
199,2209243.8284637514,0.05495,19216.743968118324,4100.248270278065,10116.49569784026,0.0,5000,2200143.5801934735
200,2200143.5801934735,0.05495,19216.743968118324,4141.919823815713,10074.824144302613,0.0,5000,2191001.660369658
201,2191001.660369658,0.05495,19216.743968118324,4183.782198342269,10032.961769776057,0.0,5000,2181817.8781713154
202,2181817.8781713154,0.05495,19216.743968118324,4225.836267658846,9990.90770045948,0.0,5000,2172592.0419036564
203,2172592.0419036564,0.05495,19216.743968118324,4268.082909567833,9948.661058550493,0.0,5000,2163323.9589940887
204,2163323.9589940887,0.05495,18823.54175738277,3917.3207951556724,9906.220962227097,0.0,5000,2154406.638198933
205,2154406.638198933,0.05495,18823.54175738277,3958.1546932968213,9865.387064085948,0.0,5000,2145448.4835056365
206,2145448.4835056365,0.05495,18823.54175738277,3999.1755766632104,9824.366180719559,0.0,5000,2136449.3079289733
207,2136449.3079289733,0.05495,18823.54175738277,4040.3843014913455,9783.157455891424,0.0,5000,2127408.923627482
208,2127408.923627482,0.05495,18823.54175738277,4081.7817279385927,9741.760029444176,0.0,5000,2118327.1418995433
209,2118327.1418995433,0.05495,18823.54175738277,4123.368720101111,9700.173037281658,0.0,5000,2109203.773179442
210,2109203.773179442,0.05495,18823.54175738277,4165.146146031908,9658.395611350861,0.0,5000,2100038.62703341
211,2100038.62703341,0.05495,18823.54175738277,4207.114877758946,9616.426879623823,0.0,5000,2090831.512155651
212,2090831.512155651,0.05495,18823.54175738277,4249.275791303351,9574.265966079418,0.0,5000,2081582.2363643479
213,2081582.2363643479,0.05495,18823.54175738277,4291.629766697693,9531.911990685076,0.0,5000,2072290.60659765
214,2072290.60659765,0.05495,18823.54175738277,4334.1776880043635,9489.364069378405,0.0,5000,2062956.4289096456
215,2062956.4289096456,0.05495,18823.54175738277,4376.920443334018,9446.62131404875,0.0,5000,2053579.5084663117
216,2053579.5084663117,0.05495,18421.377246182372,4017.6944136637194,9403.682832518653,0.0,5000,2044561.814052648
217,2044561.814052648,0.05495,18421.377246182372,4058.9879393329556,9362.389306849416,0.0,5000,2035502.826113315
218,2035502.826113315,0.05495,18421.377246182372,4100.4705549384835,9320.906691243888,0.0,5000,2026402.3555583765
219,2026402.3555583765,0.05495,18421.377246182372,4142.14312635464,9279.234119827732,0.0,5000,2017260.212432022
220,2017260.212432022,0.05495,18421.377246182372,4184.0065234207395,9237.370722761632,0.0,5000,2008076.2059086012
221,2008076.2059086012,0.05495,18421.377246182372,4226.061619959237,9195.315626223135,0.0,5000,1998850.1442886419
222,1998850.1442886419,0.05495,18421.377246182372,4268.309293793967,9153.067952388405,0.0,5000,1989581.834994848
223,1989581.834994848,0.05495,18421.377246182372,4310.750426768465,9110.626819413907,0.0,5000,1980271.0845680793
224,1980271.0845680793,0.05495,18421.377246182372,4353.385904764376,9067.991341417995,0.0,5000,1970917.698663315
225,1970917.698663315,0.05495,18421.377246182372,4396.216617719943,9025.160628462429,0.0,5000,1961521.482045595
226,1961521.482045595,0.05495,18421.377246182372,4439.2434596485855,8982.133786533786,0.0,5000,1952082.2385859464
227,1952082.2385859464,0.05495,18421.377246182372,4482.46732865756,8938.909917524812,0.0,5000,1942599.7712572888
228,1942599.7712572888,0.05495,18009.29067099307,4113.802551777399,8895.488119215668,0.0,5000,1933485.9687055114
229,1933485.9687055114,0.05495,18009.29067099307,4155.536172629079,8853.754498363987,0.0,5000,1924330.4325328823
230,1924330.4325328823,0.05495,18009.29067099307,4197.460898686244,8811.829772306823,0.0,5000,1915132.9716341961
231,1915132.9716341961,0.05495,18009.29067099307,4239.577605051478,8769.713065941589,0.0,5000,1905893.3940291447
232,1905893.3940291447,0.05495,18009.29067099307,4281.887170834609,8727.403500158458,0.0,5000,1896611.50685831
233,1896611.50685831,0.05495,18009.29067099307,4324.390479171056,8684.900191822011,0.0,5000,1887287.116379139
234,1887287.116379139,0.05495,18009.29067099307,4367.08841724026,8642.202253752806,0.0,5000,1877920.0279618988
235,1877920.0279618988,0.05495,18009.29067099307,4409.981876284206,8599.30879470886,0.0,5000,1868510.0460856147
236,1868510.0460856147,0.05495,18009.29067099307,4453.071751626023,8556.218919367044,0.0,5000,1859056.9743339887
237,1859056.9743339887,0.05495,18009.29067099307,4496.358942688677,8512.93172830439,0.0,5000,1849560.6153913
238,1849560.6153913,0.05495,18009.29067099307,4539.844353013739,8469.446317979327,0.0,5000,1840020.7710382864
239,1840020.7710382864,0.05495,18009.29067099307,4583.528890280248,8425.761780712819,0.0,5000,1830437.242148006
240,1830437.242148006,0.05495,17586.17689055577,4204.299685886359,8381.87720466941,0.0,5000,1821232.9424621197
241,1821232.9424621197,0.05495,17586.17689055577,4246.44770819798,8339.729182357789,0.0,5000,1811986.4947539219
242,1811986.4947539219,0.05495,17586.17689055577,4288.788733328436,8297.388157227333,0.0,5000,1802697.7060205934
243,1802697.7060205934,0.05495,17586.17689055577,4331.323645069802,8254.853245485967,0.0,5000,1793366.3823755237
244,1793366.3823755237,0.05495,17586.17689055577,4374.053331261184,8212.123559294585,0.0,5000,1783992.3290442624
245,1783992.3290442624,0.05495,17586.17689055577,4416.978683807251,8169.198206748518,0.0,5000,1774575.3503604552
246,1774575.3503604552,0.05495,17586.17689055577,4460.100598696852,8126.076291858917,0.0,5000,1765115.2497617584
247,1765115.2497617584,0.05495,17586.17689055577,4503.419976021718,8082.756914534051,0.0,5000,1755611.8297857367
248,1755611.8297857367,0.05495,17586.17689055577,4546.9377199952505,8039.239170560519,0.0,5000,1746064.8920657416
249,1746064.8920657416,0.05495,17586.17689055577,4590.654738971395,7995.522151584374,0.0,5000,1736474.23732677
250,1736474.23732677,0.05495,17586.17689055577,4634.571945463602,7951.604945092167,0.0,5000,1726839.6653813065
251,1726839.6653813065,0.05495,17586.17689055577,4678.69025616387,7907.486634391899,0.0,5000,1717160.9751251426
252,1717160.9751251426,0.05495,17150.754828336336,4287.588529742456,7863.166298593882,0.0,5000,1707873.3865954
253,1707873.3865954,0.05495,17150.754828336336,4330.1179455515685,7820.636882784769,0.0,5000,1698543.2686498484
254,1698543.2686498484,0.05495,17150.754828336336,4372.842110643907,7777.91271769243,0.0,5000,1689170.4265392045
255,1689170.4265392045,0.05495,17150.754828336336,4415.761916808898,7734.99291152744,0.0,5000,1679754.6646223958
256,1679754.6646223958,0.05495,17150.754828336336,4458.878259919617,7691.87656841672,0.0,5000,1670295.7863624762
257,1670295.7863624762,0.05495,17150.75482833634,4502.192039951499,7648.562788384838,0.0,5000,1660793.5943225247
258,1660793.5943225247,0.05495,17150.75482833634,4545.70416100111,7605.050667335227,0.0,5000,1651247.8901615236
259,1651247.8901615236,0.05495,17150.75482833634,4589.415531305028,7561.33929703131,0.0,5000,1641658.4746302185
260,1641658.4746302185,0.05495,17150.754828336336,4633.327063258796,7517.427765077541,0.0,5000,1632025.1475669597
261,1632025.1475669597,0.05495,17150.754828336336,4677.439673435969,7473.315154900369,0.0,5000,1622347.7078935239
262,1622347.7078935239,0.05495,17150.754828336336,4721.754282607244,7429.000545729094,0.0,5000,1612625.9536109166
263,1612625.9536109166,0.05495,17150.754828336336,4766.271815759683,7384.483012576655,0.0,5000,1602859.681795157
264,1602859.681795157,0.05495,16701.52842959232,4361.7668033719965,7339.761626220323,0.0,5000,1593497.914991785
265,1593497.914991785,0.05495,16701.52842959232,4404.635893859104,7296.8925357332155,0.0,5000,1584093.2790979259
266,1584093.2790979259,0.05495,16701.52842959232,4447.701289056401,7253.827140535918,0.0,5000,1574645.5778088695
267,1574645.5778088695,0.05495,16701.52842959232,4490.9638878758715,7210.564541716448,0.0,5000,1565154.6139209936
268,1565154.6139209936,0.05495,16701.52842959232,4534.42459334577,7167.10383624655,0.0,5000,1555620.189327648
